Temp:57.13,Rele:1,Set Point:70,Tempo:4328.30
Temp:57.13,Rele:1,Set Point:70,Tempo:4328.87
Temp:57.13,Rele:1,Set Point:70,Tempo:4329.44
Temp:57.13,Rele:1,Set Point:70,Tempo:4330.00
Temp:57.13,Rele:1,Set Point:70,Tempo:4330.57
Temp:57.13,Rele:1,Set Point:70,Tempo:4331.14
Temp:57.13,Rele:1,Set Point:70,Tempo:4331.70
Temp:57.06,Rele:1,Set Point:70,Tempo:4332.27
Temp:57.06,Rele:1,Set Point:70,Tempo:4332.84
Temp:57.06,Rele:1,Set Point:70,Tempo:4333.40
Temp:57.06,Rele:1,Set Point:70,Tempo:4333.97
Temp:57.06,Rele:1,Set Point:70,Tempo:4334.54
Temp:57.06,Rele:1,Set Point:70,Tempo:4335.10
Temp:57.06,Rele:1,Set Point:70,Tempo:4335.67
Temp:57.06,Rele:1,Set Point:70,Tempo:4336.24
Temp:57.06,Rele:1,Set Point:70,Tempo:4336.80
Temp:57.06,Rele:1,Set Point:70,Tempo:4337.37
Temp:57.00,Rele:1,Set Point:70,Tempo:4337.94
Temp:57.00,Rele:1,Set Point:70,Tempo:4338.50
Temp:57.00,Rele:1,Set Point:70,Tempo:4339.07
Temp:57.00,Rele:1,Set Point:70,Tempo:4339.64
Temp:57.00,Rele:1,Set Point:70,Tempo:4340.20
Temp:57.00,Rele:1,Set Point:70,Tempo:4340.77
Temp:57.00,Rele:1,Set Point:70,Tempo:4341.34
Temp:57.00,Rele:1,Set Point:70,Tempo:4341.90
Temp:57.00,Rele:1,Set Point:70,Tempo:4342.47
Temp:57.00,Rele:1,Set Point:70,Tempo:4343.03
Temp:57.00,Rele:1,Set Point:70,Tempo:4343.60
Temp:56.94,Rele:1,Set Point:70,Tempo:4344.17
Temp:56.94,Rele:1,Set Point:70,Tempo:4344.73
Temp:56.94,Rele:1,Set Point:70,Tempo:4345.30
Temp:56.94,Rele:1,Set Point:70,Tempo:4345.86
Temp:56.94,Rele:1,Set Point:70,Tempo:4346.43
Temp:56.94,Rele:1,Set Point:70,Tempo:4347.00
Temp:56.94,Rele:1,Set Point:70,Tempo:4347.56
Temp:56.94,Rele:1,Set Point:70,Tempo:4348.13
Temp:56.94,Rele:1,Set Point:70,Tempo:4348.70
Temp:56.94,Rele:1,Set Point:70,Tempo:4349.26
Temp:56.94,Rele:1,Set Point:70,Tempo:4349.83
Temp:56.94,Rele:1,Set Point:70,Tempo:4350.40
Temp:56.94,Rele:1,Set Point:70,Tempo:4350.96
Temp:56.94,Rele:1,Set Point:70,Tempo:4351.53
Temp:56.94,Rele:1,Set Point:70,Tempo:4352.10
Temp:56.94,Rele:1,Set Point:70,Tempo:4352.66
Temp:56.88,Rele:1,Set Point:70,Tempo:4353.23
Temp:56.94,Rele:1,Set Point:70,Tempo:4353.80
Temp:56.88,Rele:1,Set Point:70,Tempo:4354.36
Temp:56.88,Rele:1,Set Point:70,Tempo:4354.93
Temp:56.88,Rele:1,Set Point:70,Tempo:4355.50
Temp:56.88,Rele:1,Set Point:70,Tempo:4356.06
Temp:56.88,Rele:1,Set Point:70,Tempo:4356.63
Temp:56.81,Rele:1,Set Point:70,Tempo:4357.20
Temp:56.88,Rele:1,Set Point:70,Tempo:4357.76
Temp:56.88,Rele:1,Set Point:70,Tempo:4358.33
Temp:56.81,Rele:1,Set Point:70,Tempo:4358.90
Temp:56.81,Rele:1,Set Point:70,Tempo:4359.46
Temp:56.81,Rele:1,Set Point:70,Tempo:4360.03
Temp:56.81,Rele:1,Set Point:70,Tempo:4360.60
Temp:56.81,Rele:1,Set Point:70,Tempo:4361.16
Temp:56.81,Rele:1,Set Point:70,Tempo:4361.73
Temp:56.81,Rele:1,Set Point:70,Tempo:4362.30
Temp:56.81,Rele:1,Set Point:70,Tempo:4362.86
Temp:56.81,Rele:1,Set Point:70,Tempo:4363.43
Temp:56.75,Rele:1,Set Point:70,Tempo:4364.00
Temp:56.81,Rele:1,Set Point:70,Tempo:4364.56
Temp:56.81,Rele:1,Set Point:70,Tempo:4365.13
Temp:56.75,Rele:1,Set Point:70,Tempo:4365.69
Temp:56.75,Rele:1,Set Point:70,Tempo:4366.26
Temp:56.75,Rele:1,Set Point:70,Tempo:4366.83
Temp:56.75,Rele:1,Set Point:70,Tempo:4367.39
Temp:56.75,Rele:1,Set Point:70,Tempo:4367.96
Temp:56.69,Rele:1,Set Point:70,Tempo:4368.53
Temp:56.75,Rele:1,Set Point:70,Tempo:4369.09
Temp:56.75,Rele:1,Set Point:70,Tempo:4369.66
Temp:56.75,Rele:1,Set Point:70,Tempo:4370.23
Temp:56.75,Rele:1,Set Point:70,Tempo:4370.79
Temp:56.69,Rele:1,Set Point:70,Tempo:4371.36
Temp:56.69,Rele:1,Set Point:70,Tempo:4371.93
Temp:56.69,Rele:1,Set Point:70,Tempo:4372.49
Temp:56.69,Rele:1,Set Point:70,Tempo:4373.06
Temp:56.69,Rele:1,Set Point:70,Tempo:4373.63
Temp:56.69,Rele:1,Set Point:70,Tempo:4374.19
Temp:56.69,Rele:1,Set Point:70,Tempo:4374.76
Temp:56.69,Rele:1,Set Point:70,Tempo:4375.33
Temp:56.69,Rele:1,Set Point:70,Tempo:4375.89
Temp:56.69,Rele:1,Set Point:70,Tempo:4376.46
Temp:56.69,Rele:1,Set Point:70,Tempo:4377.03
Temp:56.69,Rele:1,Set Point:70,Tempo:4377.59
Temp:56.63,Rele:1,Set Point:70,Tempo:4378.16
Temp:56.63,Rele:1,Set Point:70,Tempo:4378.72
Temp:56.63,Rele:1,Set Point:70,Tempo:4379.29
Temp:56.63,Rele:1,Set Point:70,Tempo:4379.86
Temp:56.69,Rele:1,Set Point:70,Tempo:4380.42
Temp:56.63,Rele:1,Set Point:70,Tempo:4380.99
Temp:56.63,Rele:1,Set Point:70,Tempo:4381.56
Temp:56.63,Rele:1,Set Point:70,Tempo:4382.12
Temp:56.63,Rele:1,Set Point:70,Tempo:4382.69
Temp:56.63,Rele:1,Set Point:70,Tempo:4383.26
Temp:56.63,Rele:1,Set Point:70,Tempo:4383.82
Temp:56.63,Rele:1,Set Point:70,Tempo:4384.39
Temp:56.56,Rele:1,Set Point:70,Tempo:4384.95
Temp:56.56,Rele:1,Set Point:70,Tempo:4385.52
Temp:56.56,Rele:1,Set Point:70,Tempo:4386.08
Temp:56.63,Rele:1,Set Point:70,Tempo:4386.65
Temp:56.56,Rele:1,Set Point:70,Tempo:4387.22
Temp:56.56,Rele:1,Set Point:70,Tempo:4387.79
Temp:56.56,Rele:1,Set Point:70,Tempo:4388.35
Temp:56.56,Rele:1,Set Point:70,Tempo:4388.92
Temp:56.56,Rele:1,Set Point:70,Tempo:4389.48
Temp:56.56,Rele:1,Set Point:70,Tempo:4390.05
Temp:56.56,Rele:1,Set Point:70,Tempo:4390.62
Temp:56.56,Rele:1,Set Point:70,Tempo:4391.18
Temp:56.50,Rele:1,Set Point:70,Tempo:4391.75
Temp:56.56,Rele:1,Set Point:70,Tempo:4392.32
Temp:56.56,Rele:1,Set Point:70,Tempo:4392.88
Temp:56.56,Rele:1,Set Point:70,Tempo:4393.45
Temp:56.56,Rele:1,Set Point:70,Tempo:4394.01
Temp:56.50,Rele:1,Set Point:70,Tempo:4394.58
Temp:56.50,Rele:1,Set Point:70,Tempo:4395.15
Temp:56.50,Rele:1,Set Point:70,Tempo:4395.71
Temp:56.50,Rele:1,Set Point:70,Tempo:4396.28
Temp:56.50,Rele:1,Set Point:70,Tempo:4396.85
Temp:56.50,Rele:1,Set Point:70,Tempo:4397.41
Temp:56.50,Rele:1,Set Point:70,Tempo:4397.98
Temp:56.50,Rele:1,Set Point:70,Tempo:4398.55
Temp:56.50,Rele:1,Set Point:70,Tempo:4399.11
Temp:56.50,Rele:1,Set Point:70,Tempo:4399.68
Temp:56.44,Rele:1,Set Point:70,Tempo:4400.25
Temp:56.44,Rele:1,Set Point:70,Tempo:4400.81
Temp:56.50,Rele:1,Set Point:70,Tempo:4401.38
Temp:56.44,Rele:1,Set Point:70,Tempo:4401.95
Temp:56.44,Rele:1,Set Point:70,Tempo:4402.51
Temp:56.50,Rele:1,Set Point:70,Tempo:4403.08
Temp:56.50,Rele:1,Set Point:70,Tempo:4403.64
Temp:56.50,Rele:1,Set Point:70,Tempo:4404.21
Temp:56.50,Rele:1,Set Point:70,Tempo:4404.78
Temp:56.50,Rele:1,Set Point:70,Tempo:4405.34
Temp:56.50,Rele:1,Set Point:70,Tempo:4405.91
Temp:56.44,Rele:1,Set Point:70,Tempo:4406.48
Temp:56.44,Rele:1,Set Point:70,Tempo:4407.04
Temp:56.44,Rele:1,Set Point:70,Tempo:4407.61
Temp:56.44,Rele:1,Set Point:70,Tempo:4408.18
Temp:56.44,Rele:1,Set Point:70,Tempo:4408.74
Temp:56.44,Rele:1,Set Point:70,Tempo:4409.31
Temp:56.44,Rele:1,Set Point:70,Tempo:4409.88
Temp:56.44,Rele:1,Set Point:70,Tempo:4410.44
Temp:56.44,Rele:1,Set Point:70,Tempo:4411.01
Temp:56.44,Rele:1,Set Point:70,Tempo:4411.57
Temp:56.44,Rele:1,Set Point:70,Tempo:4412.14
Temp:56.44,Rele:1,Set Point:70,Tempo:4412.71
Temp:56.38,Rele:1,Set Point:70,Tempo:4413.27
Temp:56.44,Rele:1,Set Point:70,Tempo:4413.84
Temp:56.38,Rele:1,Set Point:70,Tempo:4414.41
Temp:56.38,Rele:1,Set Point:70,Tempo:4414.97
Temp:56.38,Rele:1,Set Point:70,Tempo:4415.54
Temp:56.38,Rele:1,Set Point:70,Tempo:4416.11
Temp:56.38,Rele:1,Set Point:70,Tempo:4416.67
Temp:56.38,Rele:1,Set Point:70,Tempo:4417.24
Temp:56.38,Rele:1,Set Point:70,Tempo:4417.80
Temp:56.38,Rele:1,Set Point:70,Tempo:4418.37
Temp:56.38,Rele:1,Set Point:70,Tempo:4418.94
Temp:56.31,Rele:1,Set Point:70,Tempo:4419.50
Temp:56.38,Rele:1,Set Point:70,Tempo:4420.07
Temp:56.31,Rele:1,Set Point:70,Tempo:4420.64
Temp:56.31,Rele:1,Set Point:70,Tempo:4421.20
Temp:56.31,Rele:1,Set Point:70,Tempo:4421.77
Temp:56.31,Rele:1,Set Point:70,Tempo:4422.34
Temp:56.31,Rele:1,Set Point:70,Tempo:4422.90
Temp:56.31,Rele:1,Set Point:70,Tempo:4423.47
Temp:56.31,Rele:1,Set Point:70,Tempo:4424.03
Temp:56.31,Rele:1,Set Point:70,Tempo:4424.60
Temp:56.31,Rele:1,Set Point:70,Tempo:4425.17
Temp:56.31,Rele:1,Set Point:70,Tempo:4425.73
Temp:56.25,Rele:1,Set Point:70,Tempo:4426.30
Temp:56.25,Rele:1,Set Point:70,Tempo:4426.87
Temp:56.31,Rele:1,Set Point:70,Tempo:4427.43
Temp:56.25,Rele:1,Set Point:70,Tempo:4428.00
Temp:56.25,Rele:1,Set Point:70,Tempo:4428.57
Temp:56.25,Rele:1,Set Point:70,Tempo:4429.13
Temp:56.25,Rele:1,Set Point:70,Tempo:4429.70
Temp:56.25,Rele:1,Set Point:70,Tempo:4430.26
Temp:56.25,Rele:1,Set Point:70,Tempo:4430.83
Temp:56.25,Rele:1,Set Point:70,Tempo:4431.40
Temp:56.25,Rele:1,Set Point:70,Tempo:4431.96
Temp:56.25,Rele:1,Set Point:70,Tempo:4432.53
Temp:56.25,Rele:1,Set Point:70,Tempo:4433.10
Temp:56.25,Rele:1,Set Point:70,Tempo:4433.66
Temp:56.19,Rele:1,Set Point:70,Tempo:4434.23
Temp:56.25,Rele:1,Set Point:70,Tempo:4434.80
Temp:56.19,Rele:1,Set Point:70,Tempo:4435.36
Temp:56.25,Rele:1,Set Point:70,Tempo:4435.93
Temp:56.25,Rele:1,Set Point:70,Tempo:4436.49
Temp:56.25,Rele:1,Set Point:70,Tempo:4437.06
Temp:56.25,Rele:1,Set Point:70,Tempo:4437.63
Temp:56.19,Rele:1,Set Point:70,Tempo:4438.19
Temp:56.25,Rele:1,Set Point:70,Tempo:4438.76
Temp:56.25,Rele:1,Set Point:70,Tempo:4439.33
Temp:56.25,Rele:1,Set Point:70,Tempo:4439.89
Temp:56.25,Rele:1,Set Point:70,Tempo:4440.46
Temp:56.25,Rele:1,Set Point:70,Tempo:4441.02
Temp:56.25,Rele:1,Set Point:70,Tempo:4441.59
Temp:56.25,Rele:1,Set Point:70,Tempo:4442.16
Temp:56.25,Rele:1,Set Point:70,Tempo:4442.72
Temp:56.25,Rele:1,Set Point:70,Tempo:4443.29
Temp:56.25,Rele:1,Set Point:70,Tempo:4443.86
Temp:56.19,Rele:1,Set Point:70,Tempo:4444.42
Temp:56.19,Rele:1,Set Point:70,Tempo:4444.99
Temp:56.19,Rele:1,Set Point:70,Tempo:4445.55
Temp:56.19,Rele:1,Set Point:70,Tempo:4446.12
Temp:56.19,Rele:1,Set Point:70,Tempo:4446.69
Temp:56.19,Rele:1,Set Point:70,Tempo:4447.25
Temp:56.25,Rele:1,Set Point:70,Tempo:4447.82
Temp:56.19,Rele:1,Set Point:70,Tempo:4448.39
Temp:56.19,Rele:1,Set Point:70,Tempo:4448.95
Temp:56.19,Rele:1,Set Point:70,Tempo:4449.52
Temp:56.19,Rele:1,Set Point:70,Tempo:4450.08
Temp:56.19,Rele:1,Set Point:70,Tempo:4450.65
Temp:56.13,Rele:1,Set Point:70,Tempo:4451.22
Temp:56.13,Rele:1,Set Point:70,Tempo:4451.78
Temp:56.19,Rele:1,Set Point:70,Tempo:4452.35
Temp:56.13,Rele:1,Set Point:70,Tempo:4452.92
Temp:56.13,Rele:1,Set Point:70,Tempo:4453.48
Temp:56.13,Rele:1,Set Point:70,Tempo:4454.05
Temp:56.13,Rele:1,Set Point:70,Tempo:4454.62
Temp:56.13,Rele:1,Set Point:70,Tempo:4455.18
Temp:56.13,Rele:1,Set Point:70,Tempo:4455.75
Temp:56.13,Rele:1,Set Point:70,Tempo:4456.31
Temp:56.13,Rele:1,Set Point:70,Tempo:4456.88
Temp:56.13,Rele:1,Set Point:70,Tempo:4457.45
Temp:56.13,Rele:1,Set Point:70,Tempo:4458.01
Temp:56.06,Rele:1,Set Point:70,Tempo:4458.58
Temp:56.06,Rele:1,Set Point:70,Tempo:4459.14
Temp:56.06,Rele:1,Set Point:70,Tempo:4459.71
Temp:56.06,Rele:1,Set Point:70,Tempo:4460.28
Temp:56.06,Rele:1,Set Point:70,Tempo:4460.84
Temp:56.06,Rele:1,Set Point:70,Tempo:4461.41
Temp:56.06,Rele:1,Set Point:70,Tempo:4461.98
Temp:56.06,Rele:1,Set Point:70,Tempo:4462.54
Temp:56.06,Rele:1,Set Point:70,Tempo:4463.11
Temp:56.06,Rele:1,Set Point:70,Tempo:4463.68
Temp:56.06,Rele:1,Set Point:70,Tempo:4464.24
Temp:56.06,Rele:1,Set Point:70,Tempo:4464.81
Temp:56.00,Rele:1,Set Point:70,Tempo:4465.37
Temp:56.06,Rele:1,Set Point:70,Tempo:4465.94
Temp:56.00,Rele:1,Set Point:70,Tempo:4466.51
Temp:56.00,Rele:1,Set Point:70,Tempo:4467.07
Temp:56.00,Rele:1,Set Point:70,Tempo:4467.64
Temp:56.00,Rele:1,Set Point:70,Tempo:4468.20
Temp:56.00,Rele:1,Set Point:70,Tempo:4468.77
Temp:56.00,Rele:1,Set Point:70,Tempo:4469.34
Temp:56.00,Rele:1,Set Point:70,Tempo:4469.90
Temp:56.00,Rele:1,Set Point:70,Tempo:4470.47
Temp:56.00,Rele:1,Set Point:70,Tempo:4471.03
Temp:56.00,Rele:1,Set Point:70,Tempo:4471.60
Temp:56.00,Rele:1,Set Point:70,Tempo:4472.17
Temp:55.94,Rele:1,Set Point:70,Tempo:4472.73
Temp:55.94,Rele:1,Set Point:70,Tempo:4473.30
Temp:55.94,Rele:1,Set Point:70,Tempo:4473.87
Temp:55.94,Rele:1,Set Point:70,Tempo:4474.43
Temp:55.94,Rele:1,Set Point:70,Tempo:4475.00
Temp:55.94,Rele:1,Set Point:70,Tempo:4475.57
Temp:55.94,Rele:1,Set Point:70,Tempo:4476.13
Temp:55.94,Rele:1,Set Point:70,Tempo:4476.70
Temp:55.94,Rele:1,Set Point:70,Tempo:4477.26
Temp:55.94,Rele:1,Set Point:70,Tempo:4477.83
Temp:55.94,Rele:1,Set Point:70,Tempo:4478.40
Temp:55.94,Rele:1,Set Point:70,Tempo:4478.96
Temp:55.88,Rele:1,Set Point:70,Tempo:4479.53
Temp:55.94,Rele:1,Set Point:70,Tempo:4480.09
Temp:55.88,Rele:1,Set Point:70,Tempo:4480.66
Temp:55.88,Rele:1,Set Point:70,Tempo:4481.23
Temp:55.88,Rele:1,Set Point:70,Tempo:4481.79
Temp:55.88,Rele:1,Set Point:70,Tempo:4482.36
Temp:55.88,Rele:1,Set Point:70,Tempo:4482.93
Temp:55.88,Rele:1,Set Point:70,Tempo:4483.49
Temp:55.88,Rele:1,Set Point:70,Tempo:4484.06
Temp:55.88,Rele:1,Set Point:70,Tempo:4484.62
Temp:55.81,Rele:1,Set Point:70,Tempo:4485.19
Temp:55.88,Rele:1,Set Point:70,Tempo:4485.75
Temp:55.88,Rele:1,Set Point:70,Tempo:4486.32
Temp:55.88,Rele:1,Set Point:70,Tempo:4486.89
Temp:55.88,Rele:1,Set Point:70,Tempo:4487.45
Temp:55.88,Rele:1,Set Point:70,Tempo:4488.02
Temp:55.88,Rele:1,Set Point:70,Tempo:4488.59
Temp:55.81,Rele:1,Set Point:70,Tempo:4489.15
Temp:55.81,Rele:1,Set Point:70,Tempo:4489.72
Temp:55.81,Rele:1,Set Point:70,Tempo:4490.29
Temp:55.81,Rele:1,Set Point:70,Tempo:4490.85
Temp:55.81,Rele:1,Set Point:70,Tempo:4491.42
Temp:55.81,Rele:1,Set Point:70,Tempo:4491.98
Temp:55.81,Rele:1,Set Point:70,Tempo:4492.55
Temp:55.81,Rele:1,Set Point:70,Tempo:4493.11
Temp:55.81,Rele:1,Set Point:70,Tempo:4493.68
Temp:55.81,Rele:1,Set Point:70,Tempo:4494.25
Temp:55.81,Rele:1,Set Point:70,Tempo:4494.82
Temp:55.81,Rele:1,Set Point:70,Tempo:4495.38
Temp:55.81,Rele:1,Set Point:70,Tempo:4495.95
Temp:55.81,Rele:1,Set Point:70,Tempo:4496.51
Temp:55.81,Rele:1,Set Point:70,Tempo:4497.08
Temp:55.81,Rele:1,Set Point:70,Tempo:4497.65
Temp:55.81,Rele:1,Set Point:70,Tempo:4498.21
Temp:55.75,Rele:1,Set Point:70,Tempo:4498.78
Temp:55.75,Rele:1,Set Point:70,Tempo:4499.34
Temp:55.75,Rele:1,Set Point:70,Tempo:4499.91
Temp:55.75,Rele:1,Set Point:70,Tempo:4500.48
Temp:55.75,Rele:1,Set Point:70,Tempo:4501.04
Temp:55.75,Rele:1,Set Point:70,Tempo:4501.61
Temp:55.75,Rele:1,Set Point:70,Tempo:4502.18
Temp:55.75,Rele:1,Set Point:70,Tempo:4502.74
Temp:55.75,Rele:1,Set Point:70,Tempo:4503.31
Temp:55.75,Rele:1,Set Point:70,Tempo:4503.87
Temp:55.75,Rele:1,Set Point:70,Tempo:4504.44
Temp:55.75,Rele:1,Set Point:70,Tempo:4505.00
Temp:55.75,Rele:1,Set Point:70,Tempo:4505.57
Temp:55.69,Rele:1,Set Point:70,Tempo:4506.14
Temp:55.75,Rele:1,Set Point:70,Tempo:4506.70
Temp:55.69,Rele:1,Set Point:70,Tempo:4507.27
Temp:55.69,Rele:1,Set Point:70,Tempo:4507.84
Temp:55.69,Rele:1,Set Point:70,Tempo:4508.40
Temp:55.69,Rele:1,Set Point:70,Tempo:4508.97
Temp:55.69,Rele:1,Set Point:70,Tempo:4509.53
Temp:55.69,Rele:1,Set Point:70,Tempo:4510.10
Temp:55.69,Rele:1,Set Point:70,Tempo:4510.67
Temp:55.75,Rele:1,Set Point:70,Tempo:4511.23
Temp:55.75,Rele:1,Set Point:70,Tempo:4511.80
Temp:55.69,Rele:1,Set Point:70,Tempo:4512.37
Temp:55.75,Rele:1,Set Point:70,Tempo:4512.93
Temp:55.69,Rele:1,Set Point:70,Tempo:4513.50
Temp:55.69,Rele:1,Set Point:70,Tempo:4514.06
Temp:55.75,Rele:1,Set Point:70,Tempo:4514.63
Temp:55.69,Rele:1,Set Point:70,Tempo:4515.20
Temp:55.69,Rele:1,Set Point:70,Tempo:4515.76
Temp:55.69,Rele:1,Set Point:70,Tempo:4516.33
Temp:55.69,Rele:1,Set Point:70,Tempo:4516.90
Temp:55.69,Rele:1,Set Point:70,Tempo:4517.46
Temp:55.69,Rele:1,Set Point:70,Tempo:4518.03
Temp:55.69,Rele:1,Set Point:70,Tempo:4518.59
Temp:55.69,Rele:1,Set Point:70,Tempo:4519.16
Temp:55.63,Rele:1,Set Point:70,Tempo:4519.73
Temp:55.69,Rele:1,Set Point:70,Tempo:4520.29
Temp:55.69,Rele:1,Set Point:70,Tempo:4520.86
Temp:55.63,Rele:1,Set Point:70,Tempo:4521.43
Temp:55.63,Rele:1,Set Point:70,Tempo:4521.99
Temp:55.63,Rele:1,Set Point:70,Tempo:4522.56
Temp:55.63,Rele:1,Set Point:70,Tempo:4523.12
Temp:55.63,Rele:1,Set Point:70,Tempo:4523.69
Temp:55.63,Rele:1,Set Point:70,Tempo:4524.26
Temp:55.63,Rele:1,Set Point:70,Tempo:4524.82
Temp:55.63,Rele:1,Set Point:70,Tempo:4525.39
Temp:55.63,Rele:1,Set Point:70,Tempo:4525.95
Temp:55.63,Rele:1,Set Point:70,Tempo:4526.52
Temp:55.56,Rele:1,Set Point:70,Tempo:4527.09
Temp:55.56,Rele:1,Set Point:70,Tempo:4527.65
Temp:55.56,Rele:1,Set Point:70,Tempo:4528.22
Temp:55.56,Rele:1,Set Point:70,Tempo:4528.79
Temp:55.56,Rele:1,Set Point:70,Tempo:4529.35
Temp:55.56,Rele:1,Set Point:70,Tempo:4529.92
Temp:55.56,Rele:1,Set Point:70,Tempo:4530.48
Temp:55.56,Rele:1,Set Point:70,Tempo:4531.05
Temp:55.56,Rele:1,Set Point:70,Tempo:4531.62
Temp:55.56,Rele:1,Set Point:70,Tempo:4532.18
Temp:55.56,Rele:1,Set Point:70,Tempo:4532.75
Temp:55.56,Rele:1,Set Point:70,Tempo:4533.31
Temp:55.56,Rele:1,Set Point:70,Tempo:4533.88
Temp:55.56,Rele:1,Set Point:70,Tempo:4534.44
Temp:55.56,Rele:1,Set Point:70,Tempo:4535.01
Temp:55.50,Rele:1,Set Point:70,Tempo:4535.58
Temp:55.56,Rele:1,Set Point:70,Tempo:4536.14
Temp:55.56,Rele:1,Set Point:70,Tempo:4536.71
Temp:55.50,Rele:1,Set Point:70,Tempo:4537.28
Temp:55.50,Rele:1,Set Point:70,Tempo:4537.84
Temp:55.50,Rele:1,Set Point:70,Tempo:4538.41
Temp:55.50,Rele:1,Set Point:70,Tempo:4538.97
Temp:55.50,Rele:1,Set Point:70,Tempo:4539.54
Temp:55.50,Rele:1,Set Point:70,Tempo:4540.11
Temp:55.50,Rele:1,Set Point:70,Tempo:4540.67
Temp:55.50,Rele:1,Set Point:70,Tempo:4541.24
Temp:55.50,Rele:1,Set Point:70,Tempo:4541.81
Temp:55.50,Rele:1,Set Point:70,Tempo:4542.37
Temp:55.50,Rele:1,Set Point:70,Tempo:4542.94
Temp:55.50,Rele:1,Set Point:70,Tempo:4543.50
Temp:55.50,Rele:1,Set Point:70,Tempo:4544.07
Temp:55.44,Rele:1,Set Point:70,Tempo:4544.64
Temp:55.44,Rele:1,Set Point:70,Tempo:4545.20
Temp:55.44,Rele:1,Set Point:70,Tempo:4545.77
Temp:55.50,Rele:1,Set Point:70,Tempo:4546.33
Temp:55.44,Rele:1,Set Point:70,Tempo:4546.90
Temp:55.44,Rele:1,Set Point:70,Tempo:4547.47
Temp:55.44,Rele:1,Set Point:70,Tempo:4548.03
Temp:55.44,Rele:1,Set Point:70,Tempo:4548.60
Temp:55.44,Rele:1,Set Point:70,Tempo:4549.16
Temp:55.44,Rele:1,Set Point:70,Tempo:4549.73
Temp:55.44,Rele:1,Set Point:70,Tempo:4550.30
Temp:55.44,Rele:1,Set Point:70,Tempo:4550.86
Temp:55.44,Rele:1,Set Point:70,Tempo:4551.43
Temp:55.44,Rele:1,Set Point:70,Tempo:4551.99
Temp:55.38,Rele:1,Set Point:70,Tempo:4552.56
Temp:55.38,Rele:1,Set Point:70,Tempo:4553.13
Temp:55.38,Rele:1,Set Point:70,Tempo:4553.69
Temp:55.38,Rele:1,Set Point:70,Tempo:4554.26
Temp:55.38,Rele:1,Set Point:70,Tempo:4554.82
Temp:55.38,Rele:1,Set Point:70,Tempo:4555.39
Temp:55.31,Rele:1,Set Point:70,Tempo:4555.96
Temp:55.38,Rele:1,Set Point:70,Tempo:4556.52
Temp:55.31,Rele:1,Set Point:70,Tempo:4557.09
Temp:55.31,Rele:1,Set Point:70,Tempo:4557.65
Temp:55.38,Rele:1,Set Point:70,Tempo:4558.22
Temp:55.31,Rele:1,Set Point:70,Tempo:4558.78
Temp:55.31,Rele:1,Set Point:70,Tempo:4559.35
Temp:55.31,Rele:1,Set Point:70,Tempo:4559.92
Temp:55.31,Rele:1,Set Point:70,Tempo:4560.48
Temp:55.31,Rele:1,Set Point:70,Tempo:4561.05
Temp:55.31,Rele:1,Set Point:70,Tempo:4561.61
Temp:55.31,Rele:1,Set Point:70,Tempo:4562.18
Temp:55.31,Rele:1,Set Point:70,Tempo:4562.75
Temp:55.31,Rele:1,Set Point:70,Tempo:4563.31
Temp:55.31,Rele:1,Set Point:70,Tempo:4563.88
Temp:55.31,Rele:1,Set Point:70,Tempo:4564.44
Temp:55.31,Rele:1,Set Point:70,Tempo:4565.01
Temp:55.31,Rele:1,Set Point:70,Tempo:4565.58
Temp:55.31,Rele:1,Set Point:70,Tempo:4566.14
Temp:55.31,Rele:1,Set Point:70,Tempo:4566.71
Temp:55.31,Rele:1,Set Point:70,Tempo:4567.27
Temp:55.31,Rele:1,Set Point:70,Tempo:4567.84
Temp:55.25,Rele:1,Set Point:70,Tempo:4568.40
Temp:55.25,Rele:1,Set Point:70,Tempo:4568.97
Temp:55.25,Rele:1,Set Point:70,Tempo:4569.54
Temp:55.31,Rele:1,Set Point:70,Tempo:4570.10
Temp:55.25,Rele:1,Set Point:70,Tempo:4570.67
Temp:55.25,Rele:1,Set Point:70,Tempo:4571.23
Temp:55.25,Rele:1,Set Point:70,Tempo:4571.80
Temp:55.31,Rele:1,Set Point:70,Tempo:4572.37
Temp:55.31,Rele:1,Set Point:70,Tempo:4572.93
Temp:55.25,Rele:1,Set Point:70,Tempo:4573.50
Temp:55.25,Rele:1,Set Point:70,Tempo:4574.06
Temp:55.31,Rele:1,Set Point:70,Tempo:4574.63
Temp:55.31,Rele:1,Set Point:70,Tempo:4575.20
Temp:55.25,Rele:1,Set Point:70,Tempo:4575.76
Temp:55.25,Rele:1,Set Point:70,Tempo:4576.33
Temp:55.25,Rele:1,Set Point:70,Tempo:4576.89
Temp:55.31,Rele:1,Set Point:70,Tempo:4577.46
Temp:55.31,Rele:1,Set Point:70,Tempo:4578.02
Temp:55.25,Rele:1,Set Point:70,Tempo:4578.59
Temp:55.25,Rele:1,Set Point:70,Tempo:4579.16
Temp:55.25,Rele:1,Set Point:70,Tempo:4579.72
Temp:55.25,Rele:1,Set Point:70,Tempo:4580.29
Temp:55.25,Rele:1,Set Point:70,Tempo:4580.85
Temp:55.25,Rele:1,Set Point:70,Tempo:4581.42
Temp:55.25,Rele:1,Set Point:70,Tempo:4581.99
Temp:55.25,Rele:1,Set Point:70,Tempo:4582.55
Temp:55.25,Rele:1,Set Point:70,Tempo:4583.12
